SpeechID_PK,PlayID_FK,CharacterID_FK,Character_name,Speech_towards,Speech_Lines
S1006311,P005,C0030,PRENTICE,,—‘To Lillian from Avis. Christmas 1939’. I found that brooch many years ago. It was on the pavement outside a large department store.
S1006313,P005,C0030,PRENTICE,,I’ve no idea. It fell from the collar of a pekinese. Lillian and Avis may have been the creature’s owners. (He stares about him in shame.) I haven’t seen it since I pressed it into the hand of a chambermaid whom I debauched shortly before my marriage.
S1006315,P005,C0030,PRENTICE,,I wished to recreate a moment that was very precious to me. If you’d given in to my request our marriage would never have foundered.
S1006329,P005,C0030,PRENTICE,,"Well, sergeant, we have been instrumental in uncovering a number of remarkable peccadilloes today. I’m sure you’ll co-operate in keeping them out of the papers?"
S1005339,P005,C0032,GERALDINE,,I’ve no idea who my father was.
S1005341,P005,C0032,GERALDINE,,"Oh, I’m sure I did. My mother was frugal in her habits, but she’d never economize unwisely."
S1005343,P005,C0032,GERALDINE,,He deserted my mother. Many years ago. She was the victim of an unpleasant attack.
S1005345,P005,C0032,GERALDINE,,No she was a chambermaid at the Station Hotel.
S1005347,P005,C0032,GERALDINE,,Yes.
S1005350,P005,C0032,GERALDINE,,I haven’t seen my mother for many years. I was brought up by a Mrs Barclay. She died recently.
S1005352,P005,C0032,GERALDINE,,"An explosion, due to a faulty gas-main, killed her outright and took the roof off the house."
S1005354,P005,C0032,GERALDINE,,Just for the roof.
S1005356,P005,C0032,GERALDINE,,Yes. A recently erected statue of Sir Winston Churchill was so badly injured that the George medal has been talked of. Parts of the great man were actually found embedded in my step-mother.
S1005358,P005,C0032,GERALDINE,,"I’m afraid I can’t help you there. I was too upset to supervise the funeral arrangements. Or, indeed, to identify the body."
S1005360,P005,C0032,GERALDINE,,Yes. They were most kind.
S1005362,P005,C0032,GERALDINE,,"No, thank you, sir. I don’t want to start taking drugs."
S1005364,P005,C0032,GERALDINE,,"I can manage twenty words a minute with ease, sir."
S1005366,P005,C0032,GERALDINE,,"I haven’t mastered the keyboard. My money ran out, you see."
S1005368,P005,C0032,GERALDINE,,"Why, doctor?"
S1005370,P005,C0032,GERALDINE,,"Isn’t this rather unusual, doctor?"
S1005372,P005,C0032,GERALDINE,,"Please forgive me, doctor. I wasn’t meaning to suggest that your attentions were in any way improper."
S1005374,P005,C0032,GERALDINE,,I’ve never undressed in front of a man before.
S1005376,P005,C0032,GERALDINE,,I couldn’t allow a man to touch me while I was unclothed.
S1005378,P005,C0032,GERALDINE,,How long would I have to remain undressed?
S1005380,P005,C0032,GERALDINE,,My headmistress made no mention of this in her booklet ‘Hints to the School-leaver’.
S1005382,P005,C0032,GERALDINE,,But that would be ridiculous in a work intended only for use in schools!
S1005384,P005,C0032,GERALDINE,,I’d like another woman present. Is your wife available?
S1005386,P005,C0032,GERALDINE,,I could wait until then.
S1005389,P005,C0032,GERALDINE,,What is Mrs PRENTICE
S1005443,P005,C0032,GERALDINE,,"Oh, good! She’ll be able to help with your examination."
S1005486,P005,C0032,GERALDINE,,"We must explain, as tactfully as possible, that she has made a mistake."
S1005488,P005,C0032,GERALDINE,,"Doctor – I’m naked! You do realize that, don’t you?"
S1005524,P005,C0032,GERALDINE,,I’m not a patient. I’m from the Friendly Faces Employment Bureau.
S1005526,P005,C0032,GERALDINE,,Dr Prenticeasked me to undress in order that he might discover my fitness for the tasks ahead. There was no suggestion of my working permanently without clothing.
S1005529,P005,C0032,GERALDINE,,What right have you to take such high-handed action?
S1005531,P005,C0032,GERALDINE,,I’m quite sane!
S1005541,P005,C0032,GERALDINE,,"Please ring for a taxi, sir. I wish to return home. I haven’t the qualities required for this job."
S1005542,P005,C0032,GERALDINE,,This is intolerable! You’re a disgrace to your profession! I shall ring the B.M.A. after lunch.
S1005548,P005,C0032,GERALDINE,,I’m Geraldine Barclay. Looking for part-time secretarial work. I’ve been certified insane.
S1005558,P005,C0032,GERALDINE,,My father.
S1005560,P005,C0032,GERALDINE,,No!
S1005561,P005,C0032,GERALDINE,,I lived in a normal family. I had no love for my father.
S1005562,P005,C0032,GERALDINE,,I’m sure he did.
S1005563,P005,C0032,GERALDINE,,"I can’t answer these questions, sir. They seem pointless and disgusting."
S1005569,P005,C0032,GERALDINE,,Are you mad?
S1005571,P005,C0032,GERALDINE,,Is it the candid camera?
S1005774,P005,C0032,GERALDINE,,"Nothing would induce me to remain on your staff a moment longer, doctor. I wish to give notice."
S1005778,P005,C0032,GERALDINE,,You must put matters right by telling the truth.
S1005780,P005,C0032,GERALDINE,,We must tell the truth!
S1005815,P005,C0032,GERALDINE,,"Tell the truth, sir. All your troubles spring from a lack of candour."
S1005823,P005,C0032,GERALDINE,,A strange woman!
S1005856,P005,C0032,GERALDINE,,Yes.
S1005862,P005,C0032,GERALDINE,,I’m in great danger.
S1005864,P005,C0032,GERALDINE,,Dr PRENTICE
S1005866,P005,C0032,GERALDINE,,I came here for a job. On some pretext the doctor got me to remove my clothes. Afterwards he behaved in a strange manner.
S1005868,P005,C0032,GERALDINE,,He asked me to lie on that couch.
S1005880,P005,C0032,GERALDINE,,I had nothing to do with the disgraceful happenings at the Station Hotel.
S1005882,P005,C0032,GERALDINE,,Yes.
S1005884,P005,C0032,GERALDINE,,My name isn’t Nicholas Beckett.
S1005885,P005,C0032,GERALDINE,,To safeguard my interests?
S1005887,P005,C0032,GERALDINE,,Of course.
S1005907,P005,C0032,GERALDINE,,I refuse to be examined!
S1005909,P005,C0032,GERALDINE,,I’m not Nicholas Beckett. I want to be taken to prison.
S1005913,P005,C0032,GERALDINE,,I haven’t been assaulted.
S1005915,P005,C0032,GERALDINE,,I didn’t accuse anyone. The sergeant made the accusation.
S1005921,P005,C0032,GERALDINE,,"I shouldn’t’ve behaved as I did, sir. I wasn’t harmed."
S1005923,P005,C0032,GERALDINE,,No. I might get pregnant – (She realizes her mistake and attempts to cover up.) – or be the cause of pregnancy in others.
S1005925,P005,C0032,GERALDINE,,No.
S1005927,P005,C0032,GERALDINE,,I’m a boy.
S1005930,P005,C0032,GERALDINE,,Yes.
S1005934,P005,C0032,GERALDINE,,"I can’t go on, doctor! I must tell the truth. (To Dr Rance.) I’m not a boy! I’m a girl!"
S1005936,P005,C0032,GERALDINE,,Wives are angry if they find their husbands have undressed and seduced a girl.
S1005939,P005,C0032,GERALDINE,,"Undress me then, doctor! Do whatever you like only prove that I’m a girl."
S1005947,P005,C0032,GERALDINE,,"I’ll go through the garden, doctor. I can get a taxi home."
S1005949,P005,C0032,GERALDINE,,When she is recaptured can I go?
S1005951,P005,C0032,GERALDINE,,Why not?
S1006009,P005,C0032,GERALDINE,,Why is she wearing my shoes?
S1006013,P005,C0032,GERALDINE,,But they don’t exist!
S1006021,P005,C0032,GERALDINE,,You’re multiplying our problems not dividing them.
S1006026,P005,C0032,GERALDINE,,"Oh, I’m glad my parents are dead. This would’ve killed them."
S1006204,P005,C0032,GERALDINE,,"They’re combing the grounds for us, doctor! They’ve got guns. What shall we do?"
S1006222,P005,C0032,GERALDINE,,I’m not a patient. I’m telling the truth!
S1006228,P005,C0032,GERALDINE,,I am Geraldine Barclay.
S1006231,P005,C0032,GERALDINE,,I don’t know.
S1006256,P005,C0032,GERALDINE,,Help me! I’m suffering untold anguish. Untie me.
S1006258,P005,C0032,GERALDINE,,Dr Rance did it. He says I’m mad.
S1006260,P005,C0032,GERALDINE,,He is mad!
S1006262,P005,C0032,GERALDINE,,She thinks she is. She imagines you’re a figment of her imagination.
S1006293,P005,C0032,Geraldine,to Dr Rance,"Mrs PRENTICE mistook my dress for her own and, by an oversight, you mistook me for a patient. Dr Prenticeasked me to keep quiet in order to protect his good name. What could I do? I was terrified of exposure."
S1006295,P005,C0032,GERALDINE,,Yes. Under duress I agreed to help the doctor. I’ve never ceased reproaching myself. The whole day has been spent fighting to retain my self-respect.
S1006298,P005,C0032,GERALDINE,,Yes. It has great sentimental value.
S1006308,P005,C0032,GERALDINE,,Was our father also employed by the Station Hotel?
S1006323,P005,C0032,GERALDINE,,The undertaker.
S1006325,P005,C0032,GERALDINE,,He handed me a box.
S1006327,P005,C0032,GERALDINE,,I assumed it held the clothes my step-mother wore on the day of her death. I was going to deliver them to some poor and needy person.
S1005394,P005,C0031,MRS PRENTICE,,Who are you talking to?
S1005398,P005,C0031,MRS PRENTICE,,There’s no one here. Were you talking to yourself?
S1005400,P005,C0031,MRS PRENTICE,,Can urine be controlled by thinking of Tess of the D’Urbevilles?
S1005404,P005,C0031,MRS PRENTICE,,"I arrived at my meeting to find the hall in an uproar. Helen Duncanon had declared herself to be in love with a man. And, as you know, the club is primarily for lesbians. I myself am exempt from the rule because yon count as a woman. We expelled Helen and I spent the night at the Station Hotel. (She swallows her drink.)"
S1005406,P005,C0031,MRS PRENTICE,,"(to DR PRENTICE) Cast your eye across my luggage, will you? Half of it has already been stolen by the hotel staff. (She turns to the table and pours a drink.) It’s so difficult being a woman."
S1005409,P005,C0031,MRS PRENTICE,,"I’m not asking for my handbag back, or for the money you’ve stolen, but unless my dress and wig are returned I shall file a complaint with your employers. You have until lunchtime."
S1005411,P005,C0031,MRS PRENTICE,,What photographs?
S1005413,P005,C0031,MRS PRENTICE,,(open-mouthed) When I gave myself to you the contract didn’t include cinematic rights.
S1005415,P005,C0031,MRS PRENTICE,,I shall complain to the manager.
S1005417,P005,C0031,MRS PRENTICE,,"Oh, this is scandalous! I’m a married woman."
S1005419,P005,C0031,MRS PRENTICE,,I was upset. A lesbian friend of mine had just announced her engagement to a Member of Parliament.
S1005421,P005,C0031,MRS PRENTICE,,What kind of job do you want?
S1005423,P005,C0031,MRS PRENTICE,,"(firmly) I’m willing to pay for the photographs, but I can’t possibly recommend your typing."
S1005425,P005,C0031,MRS PRENTICE,,You put me in an impossible position.
S1005427,P005,C0031,MRS PRENTICE,, turns to the desk. She pours herself a drink. Her hand trembles. Dr Prenticeenters from the hall. He carries an overnight case. Mrs PRENTICE
S1005431,P005,C0031,MRS PRENTICE,, gives a nervy toss of her head and drinks whisky.
S1005433,P005,C0031,MRS PRENTICE,,(quietly) I hardly ever have sexual intercourse.
S1005435,P005,C0031,MRS PRENTICE,,(with a brittle laugh) My trouble stems from your inadequacy as a lover! It’s embarrassing. You must’ve learned your technique from a Christmas cracker. (Her mouth twists into a sneer.) Rejuvenation pills have no effect on you.
S1005437,P005,C0031,MRS PRENTICE,,You take them all the time during our lovemaking. The deafening sound of your chewing is the reason for my never having an orgasm.
S1005439,P005,C0031,MRS PRENTICE,,My uterine contractions have been bogus for some time!
S1005445,P005,C0031,MRS PRENTICE,, enters from the ward. She has an empty glass in her hand.
S1005446,P005,C0031,MRS PRENTICE,,(going to the desk) Has your new secretary arrived?
S1005449,P005,C0031,MRS PRENTICE,,Have you ever given thought to a male secretary?
S1005451,P005,C0031,MRS PRENTICE,,My father had a male secretary. My mother said he was much better than a woman.
S1005453,P005,C0031,MRS PRENTICE,,Try a boy for a change. You’re a rich man. You can afford the luxuries of life.
S1005455,P005,C0031,MRS PRENTICE,,You must explain the altered circumstances.
S1005457,P005,C0031,MRS PRENTICE,,(in a surprised tone) What are you doing with that dress?
S1005459,P005,C0031,MRS PRENTICE,,Have you taken up transvestism? I’d no idea our marriage teetered on the edge of fashion.
S1005461,P005,C0031,MRS PRENTICE,, swallows her drink and holds out her hand.
S1005462,P005,C0031,MRS PRENTICE,,Give me the dress. I shall wear it.
S1005464,P005,C0031,MRS PRENTICE,,(putting glass down) I’m not wearing a dress.
S1005466,P005,C0031,MRS PRENTICE,,"(putting on Geraldine’s dress) I’m going to speak frankly and with complete candour. Please listen carefully and save your comments for later. (She zips up the dress.) My room at the hotel was small, airless and uncomfortable. A model of its kind. As I was dressing for dinner I noticed that the sheets on the bed were none too clean. I went to the linen cupboard, which I knew to be on the second floor, hoping to find a chambermaid. Instead I found a pageboy who enticed me into the cupboard and then made an indecent suggestion. When I repulsed him he attempted to rape me. I fought him off but not before he’d stolen my handbag and several articles of clothing."
S1005468,P005,C0031,MRS PRENTICE,,The boy has promised to return my dress. He’s sold it to a friend who probably intends using it at sex orgies.
S1005470,P005,C0031,MRS PRENTICE,,No.
S1005472,P005,C0031,MRS PRENTICE,,I saw in his youth the remnants of a natural goodness that had all but been destroyed by the pressures of society. I promised to find him employment.
S1005474,P005,C0031,MRS PRENTICE,,I don’t propose to lead him into a dead-end job.
S1005476,P005,C0031,MRS PRENTICE,,He can type.
S1005478,P005,C0031,MRS PRENTICE,,No. He’s been depressed by his failure in commerce. That’s why he took to rape.
S1005480,P005,C0031,MRS PRENTICE,,As your secretary. He’ll be back in an hour. You can check his credentials at your leisure. Where is Miss Barclay?
